insertId,jsonPayload.blockHash,jsonPayload.builderEntry,jsonPayload.builderPubkey,jsonPayload.contentLength,jsonPayload.duration,jsonPayload.error,"jsonPayload.""gzip-req""",jsonPayload.level,jsonPayload.method,jsonPayload.mevBoostV,jsonPayload.msg,jsonPayload.numWaiting,jsonPayload.optBlocksInFlight,jsonPayload.parentHash,jsonPayload.profile,jsonPayload.proposerPubkey,jsonPayload.pubkey,jsonPayload.service,jsonPayload.slot,jsonPayload.tx,jsonPayload.ua,jsonPayload.value,jsonPayload.version,"labels.""compute.googleapis.com/resource_name""","labels.""k8s-pod/app""","labels.""k8s-pod/pod-template-hash""","labels.""k8s-pod/project""",logName,receiveLocation,receiveTimestamp,receivedLocation,resource.labels.cluster_name,resource.labels.container_name,resource.labels.location,resource.labels.namespace_name,resource.labels.pod_name,resource.labels.project_id,resource.type,severity,timestamp
ieca3agxkhvh2qwx,0x48484415c4f367bc037a00784a0576bd48110092fb09c7bff13275d8a07afca5,,0xa0d0dbdf7b5eda08c921dee5da7c78c34c9685db3e39e81eb91da94af29eaa50f1468813c86503bf41b4b51bf772800e,354120,,,,info,submitNewBlock,,received block from builder,,,0xff540a481885da0916af298748638eb6e5e72ad24fed69ffe93cb434bc690dcd,"129214,1796,3,11817,142832",0x92d96433dc038c9e16118e4fdf784d9c789318df0cfd7773ef4f6cfad7e82189462ac448f378f7c273a58ab3f468bf0b,,relay/api,6097258,166,,13971349073328501,,gke-midori-olympic-pool-51363abb-2o8m,builder-api,855d777575,relay,projects/ultra-sound-relay/logs/stdout,,2023-03-28T08:12:01.526583314Z,,midori,builder-api,europe-west1-b,default,builder-api-855d777575-qg8hk,ultra-sound-relay,k8s_container,INFO,2023-03-28T08:11:59Z
idqd068i9vrwms95,0xe3b5a23dae0f2b59c93efe7a6be96a416e71d229a40f8e105f4eab6f5367716d,,,,,,,info,getHeader,-,bid delivered,,,0xff540a481885da0916af298748638eb6e5e72ad24fed69ffe93cb434bc690dcd,,,0x92d96433dc038c9e16118e4fdf784d9c789318df0cfd7773ef4f6cfad7e82189462ac448f378f7c273a58ab3f468bf0b,relay/api,6097258,,python-requests/2.27.1,88053111003796181,,gke-midori-olympic-pool-51363abb-2o8m,proposer-api,78c4486fb8,relay,projects/ultra-sound-relay/logs/stdout,,2023-03-28T08:12:01.522908358Z,,midori,proposer-api,europe-west1-b,default,proposer-api-78c4486fb8-qblzz,ultra-sound-relay,k8s_container,INFO,2023-03-28T08:11:59Z
i937blaipvuv8e2j,0x9c5b467f5f21c62eaab523b7c9a69eb9f6d1ed1d9a707d052841443cd9bb7d98,,0x965a05a1ba338f4bbbb97407d70659f4cea2146d83ac5da6c2f3de824713c927dcba706f35322d65764912e7756103e2,352497,0.116212708,,,info,submitNewBlock,,block validation successful,2,,0xff540a481885da0916af298748638eb6e5e72ad24fed69ffe93cb434bc690dcd,,0x92d96433dc038c9e16118e4fdf784d9c789318df0cfd7773ef4f6cfad7e82189462ac448f378f7c273a58ab3f468bf0b,,relay/api,6097258,155,,69416877809698705,,gke-midori-olympic-pool-51363abb-d2dh,builder-api,855d777575,relay,projects/ultra-sound-relay/logs/stdout,,2023-03-28T08:12:03.085810529Z,,midori,builder-api,europe-west1-b,default,builder-api-855d777575-l79gt,ultra-sound-relay,k8s_container,INFO,2023-03-28T08:11:59Z
hzb26w2k8tafj5pt,0xa275a56d60d358289c8481a4c29bad87bcb9e6b6b469bc29878b6efbf36f2dfb,,,,,,,info,getHeader,-,bid delivered,,,0xff540a481885da0916af298748638eb6e5e72ad24fed69ffe93cb434bc690dcd,,,0x92d96433dc038c9e16118e4fdf784d9c789318df0cfd7773ef4f6cfad7e82189462ac448f378f7c273a58ab3f468bf0b,relay/api,6097258,,python-httpx/0.23.1,88017817990205028,,gke-midori-olympic-pool-51363abb-2o8m,proposer-api,78c4486fb8,relay,projects/ultra-sound-relay/logs/stdout,,2023-03-28T08:12:01.522908358Z,,midori,proposer-api,europe-west1-b,default,proposer-api-78c4486fb8-qblzz,ultra-sound-relay,k8s_container,INFO,2023-03-28T08:11:59Z
hy9x4z4g5dumnolg,0x095e4563138fa58b93e7bcc4c056a04e7cd4d4b130cd5542d000e4bac6443435,,0x82ba7cadcdfc1b156ba2c48c1c627428ba917858e62c3a97d8f919510da23d0f11cf5db53cb92a5faf5de7d31bf38632,356494,,,,info,submitNewBlock,,received block from builder,,,0xff540a481885da0916af298748638eb6e5e72ad24fed69ffe93cb434bc690dcd,"307092,2465,11,22219,331788",0x92d96433dc038c9e16118e4fdf784d9c789318df0cfd7773ef4f6cfad7e82189462ac448f378f7c273a58ab3f468bf0b,,relay/api,6097258,156,,71142173295430295,,gke-midori-olympic-pool-51363abb-d2dh,builder-api,855d777575,relay,projects/ultra-sound-relay/logs/stdout,,2023-03-28T08:12:03.085810529Z,,midori,builder-api,europe-west1-b,default,builder-api-855d777575-l79gt,ultra-sound-relay,k8s_container,INFO,2023-03-28T08:11:59Z
hvnrny07iti9sbcs,0xa275a56d60d358289c8481a4c29bad87bcb9e6b6b469bc29878b6efbf36f2dfb,,,,,,,info,getHeader,-,bid delivered,,,0xff540a481885da0916af298748638eb6e5e72ad24fed69ffe93cb434bc690dcd,,,0x92d96433dc038c9e16118e4fdf784d9c789318df0cfd7773ef4f6cfad7e82189462ac448f378f7c273a58ab3f468bf0b,relay/api,6097258,,python-requests/2.25.1,88017817990205028,,gke-midori-olympic-pool-51363abb-d2dh,proposer-api,78c4486fb8,relay,projects/ultra-sound-relay/logs/stdout,,2023-03-28T08:12:03.085473637Z,,midori,proposer-api,europe-west1-b,default,proposer-api-78c4486fb8-xxbhn,ultra-sound-relay,k8s_container,INFO,2023-03-28T08:11:59Z
hr0ktxq465iavsee,0x2475a4c7e0b033397e553b0da9931217478c765a43c80be6e5b597e15605172a,,0xb194b2b8ec91a71c18f8483825234679299d146495a08db3bf3fb955e1d85a5fca77e88de93a74f4e32320fc922d3027,380926,0.126829215,,,info,submitNewBlock,,block validation successful,2,,0xff540a481885da0916af298748638eb6e5e72ad24fed69ffe93cb434bc690dcd,,0x92d96433dc038c9e16118e4fdf784d9c789318df0cfd7773ef4f6cfad7e82189462ac448f378f7c273a58ab3f468bf0b,,relay/api,6097258,176,,88264567590205028,,gke-midori-olympic-pool-51363abb-2o8m,builder-api,855d777575,relay,projects/ultra-sound-relay/logs/stdout,,2023-03-28T08:12:01.526583314Z,,midori,builder-api,europe-west1-b,default,builder-api-855d777575-qg8hk,ultra-sound-relay,k8s_container,INFO,2023-03-28T08:11:59Z
hqi9yesffravk4qg,0xb47433f7147d57558eab2a708cea81a3f119d12b0e47867d588b62c9d040126c,,0xb8fceec09779ff758918a849bfe8ab43cea79f6a98320af0af5b030f6a7850fcc5883cb965d02efb10eed1ffa987e899,32338,0.017007289,simulation failed: unknown ancestor,true,error,submitNewBlock,,block validation failed,5,,0xff540a481885da0916af298748638eb6e5e72ad24fed69ffe93cb434bc690dcd,,0x92d96433dc038c9e16118e4fdf784d9c789318df0cfd7773ef4f6cfad7e82189462ac448f378f7c273a58ab3f468bf0b,,relay/api,6097258,149,,87879861003796181,,gke-midori-olympic-pool-51363abb-2o8m,builder-api,855d777575,relay,projects/ultra-sound-relay/logs/stdout,,2023-03-28T08:12:01.526583314Z,,midori,builder-api,europe-west1-b,default,builder-api-855d777575-qg8hk,ultra-sound-relay,k8s_container,ERROR,2023-03-28T08:11:59Z
hmoz1086rs0q0uic,0x911c406405ce2f11d6ef24cbcba478f26168c0216b8555aca5988d8687d99810,,0x94aa4ee318f39b56547a253700917982f4b737a49fc3f99ce08fa715e488e673d88a60f7d2cf9145a05127f17dcb7c67,358110,,,,info,submitNewBlock,,received block from builder,,,0xff540a481885da0916af298748638eb6e5e72ad24fed69ffe93cb434bc690dcd,"113749,1509,146972,7974,270207",0x92d96433dc038c9e16118e4fdf784d9c789318df0cfd7773ef4f6cfad7e82189462ac448f378f7c273a58ab3f468bf0b,,relay/api,6097258,168,,68527169003480763,,gke-midori-olympic-pool-51363abb-2o8m,builder-api,855d777575,relay,projects/ultra-sound-relay/logs/stdout,,2023-03-28T08:12:01.526583314Z,,midori,builder-api,europe-west1-b,default,builder-api-855d777575-qg8hk,ultra-sound-relay,k8s_container,INFO,2023-03-28T08:11:59Z
hjmc5zw8macvk7ab,0x7e2406eff63a7737533eb9e99fe2844e89221cf1853327b2a1d43d5ed8fcbbca,,0x83d3495a2951065cf19c4d282afca0a635a39f6504bd76282ed0138fe28680ec60fa3fd149e6d27a94a7d90e7b1fb640,174097,,,true,info,submitNewBlock,,received block from builder,,,0xff540a481885da0916af298748638eb6e5e72ad24fed69ffe93cb434bc690dcd,"252364,2374,125407,8350,388497",0x92d96433dc038c9e16118e4fdf784d9c789318df0cfd7773ef4f6cfad7e82189462ac448f378f7c273a58ab3f468bf0b,,relay/api,6097258,164,,71542564275975835,,gke-midori-olympic-pool-51363abb-2o8m,builder-api,855d777575,relay,projects/ultra-sound-relay/logs/stdout,,2023-03-28T08:12:01.526583314Z,,midori,builder-api,europe-west1-b,default,builder-api-855d777575-qg8hk,ultra-sound-relay,k8s_container,INFO,2023-03-28T08:11:59Z
hij1fy6bjqzjgk1w,0x8db9d73ef2de1c0d8d35221311de46baa6a1adb93712de5b824a229df8da3f80,,0x8d6e6c1b552fb5acba2a08eb882008f93f18f0e9c36ff96983778a3c167dd121ced4d214ae5380a9527a8f5ec64e3efd,90886,0.018188758,simulation failed: unknown ancestor,,error,submitNewBlock,,block validation failed,2,,0xff540a481885da0916af298748638eb6e5e72ad24fed69ffe93cb434bc690dcd,,0x92d96433dc038c9e16118e4fdf784d9c789318df0cfd7773ef4f6cfad7e82189462ac448f378f7c273a58ab3f468bf0b,,relay/api,6097258,146,,66413481111332620,,gke-midori-olympic-pool-51363abb-d2dh,builder-api,855d777575,relay,projects/ultra-sound-relay/logs/stdout,,2023-03-28T08:12:03.085810529Z,,midori,builder-api,europe-west1-b,default,builder-api-855d777575-l79gt,ultra-sound-relay,k8s_container,ERROR,2023-03-28T08:11:59Z
hhnncansjy53yplx,0x7b40cd23e5baedfacfc0401489b8d5c3002ae5da4e043d4121e7f72c6b8df034,,0xb194b2b8ec91a71c18f8483825234679299d146495a08db3bf3fb955e1d85a5fca77e88de93a74f4e32320fc922d3027,378865,0.065649273,simulation failed: unknown ancestor,,error,submitNewBlock,,block validation failed,2,,0xff540a481885da0916af298748638eb6e5e72ad24fed69ffe93cb434bc690dcd,,0x92d96433dc038c9e16118e4fdf784d9c789318df0cfd7773ef4f6cfad7e82189462ac448f378f7c273a58ab3f468bf0b,,relay/api,6097258,171,,87972208990205028,,gke-midori-olympic-pool-51363abb-8l9o,builder-api,855d777575,relay,projects/ultra-sound-relay/logs/stdout,,2023-03-28T08:12:03.047582078Z,,midori,builder-api,europe-west1-b,default,builder-api-855d777575-tfd4b,ultra-sound-relay,k8s_container,ERROR,2023-03-28T08:11:59Z
h58joaw57wycc175,0x37555f0a1ece0a57877ea584a6ff3316ba57aa8ea9f471b98bbdd47c64abb291,,0xaec4ec48c2ec03c418c599622980184e926f0de3c9ceab15fc059d617fa0eafe7a0c62126a4657faf596a1b211eec347,89043,0.019444969,simulation failed: unknown ancestor,,error,submitNewBlock,,block validation failed,2,,0xff540a481885da0916af298748638eb6e5e72ad24fed69ffe93cb434bc690dcd,,0x92d96433dc038c9e16118e4fdf784d9c789318df0cfd7773ef4f6cfad7e82189462ac448f378f7c273a58ab3f468bf0b,,relay/api,6097258,147,,14236954578568318,,gke-midori-olympic-pool-51363abb-2o8m,builder-api,855d777575,relay,projects/ultra-sound-relay/logs/stdout,,2023-03-28T08:12:01.526583314Z,,midori,builder-api,europe-west1-b,default,builder-api-855d777575-qg8hk,ultra-sound-relay,k8s_container,ERROR,2023-03-28T08:11:59Z
h50xcao91yyiwkue,0x6ae6e562d62f7fad225bfe471ebed1a55ac733c9430e5c18eccc47fb424054b1,,,,,,,info,getHeader,-,bid delivered,,,0xff540a481885da0916af298748638eb6e5e72ad24fed69ffe93cb434bc690dcd,,,0x92d96433dc038c9e16118e4fdf784d9c789318df0cfd7773ef4f6cfad7e82189462ac448f378f7c273a58ab3f468bf0b,relay/api,6097258,,python-requests/2.25.1,88003844790205028,,gke-midori-olympic-pool-51363abb-2o8m,proposer-api,78c4486fb8,relay,projects/ultra-sound-relay/logs/stdout,,2023-03-28T08:12:01.522908358Z,,midori,proposer-api,europe-west1-b,default,proposer-api-78c4486fb8-qblzz,ultra-sound-relay,k8s_container,INFO,2023-03-28T08:11:59Z
h4p4vd62j3joadvg,0xe4312095a74e7fa89d70e83c5b547b88aabe50054cd5046fa19b78a0b717bdf0,,0xb67eaa5efcfa1d17319c344e1e5167811afbfe7922a2cf01c9a361f465597a5dc3a5472bd98843bac88d2541a78eab08,353515,,,,info,submitNewBlock,,received block from builder,,,0xff540a481885da0916af298748638eb6e5e72ad24fed69ffe93cb434bc690dcd,"332290,1812,125791,7194,467088",0x92d96433dc038c9e16118e4fdf784d9c789318df0cfd7773ef4f6cfad7e82189462ac448f378f7c273a58ab3f468bf0b,,relay/api,6097258,163,,14912352164977165,,gke-midori-olympic-pool-51363abb-2o8m,builder-api,855d777575,relay,projects/ultra-sound-relay/logs/stdout,,2023-03-28T08:12:01.526583314Z,,midori,builder-api,europe-west1-b,default,builder-api-855d777575-qg8hk,ultra-sound-relay,k8s_container,INFO,2023-03-28T08:11:59Z
gvuiqtakcn1zl8xs,0xc61bc8c2222d4fc7835f9b30e6ae0b79b6f0fb556326d22440da5f88436ae90e,,0xa31892c0466813868f0cd8d3255dab5f84ae1a6d4a28a85bd85a68c30de311b5ad9b535bc611daa6bcf2365677f7a3fd,49834,0.064154884,,,info,submitNewBlock,,block validation successful,1,,0xff540a481885da0916af298748638eb6e5e72ad24fed69ffe93cb434bc690dcd,,0x92d96433dc038c9e16118e4fdf784d9c789318df0cfd7773ef4f6cfad7e82189462ac448f378f7c273a58ab3f468bf0b,,relay/api,6097258,90,,66179845200041876,,gke-midori-olympic-pool-51363abb-8l9o,builder-api,855d777575,relay,projects/ultra-sound-relay/logs/stdout,,2023-03-28T08:12:03.047582078Z,,midori,builder-api,europe-west1-b,default,builder-api-855d777575-tfd4b,ultra-sound-relay,k8s_container,INFO,2023-03-28T08:11:59Z
gqwui7ov0kvvnarz,0x5eb14e7cb314f731398cfe52daedbc61f7331f43655ab651bdc062d2ffc2b4a0,,0xb5a688d26d7858b38c44f44568d68fb94f112fc834cd225d32dc52f0277c2007babc861f6f157a6fc6c1dc25bf409046,354120,0.067122597,simulation failed: unknown ancestor,,error,submitNewBlock,,block validation failed,2,,0xff540a481885da0916af298748638eb6e5e72ad24fed69ffe93cb434bc690dcd,,0x92d96433dc038c9e16118e4fdf784d9c789318df0cfd7773ef4f6cfad7e82189462ac448f378f7c273a58ab3f468bf0b,,relay/api,6097258,166,,13971349073328501,,gke-midori-olympic-pool-51363abb-2o8m,builder-api,855d777575,relay,projects/ultra-sound-relay/logs/stdout,,2023-03-28T08:12:01.526583314Z,,midori,builder-api,europe-west1-b,default,builder-api-855d777575-qg8hk,ultra-sound-relay,k8s_container,ERROR,2023-03-28T08:11:59Z
gkyplaw02johooqz,0xe3b5a23dae0f2b59c93efe7a6be96a416e71d229a40f8e105f4eab6f5367716d,,0xb8fceec09779ff758918a849bfe8ab43cea79f6a98320af0af5b030f6a7850fcc5883cb965d02efb10eed1ffa987e899,32530,0.112863035,,true,info,submitNewBlock,,block validation successful,2,,0xff540a481885da0916af298748638eb6e5e72ad24fed69ffe93cb434bc690dcd,,0x92d96433dc038c9e16118e4fdf784d9c789318df0cfd7773ef4f6cfad7e82189462ac448f378f7c273a58ab3f468bf0b,,relay/api,6097258,151,,88053111003796181,,gke-midori-olympic-pool-51363abb-2o8m,builder-api,855d777575,relay,projects/ultra-sound-relay/logs/stdout,,2023-03-28T08:12:01.526583314Z,,midori,builder-api,europe-west1-b,default,builder-api-855d777575-qg8hk,ultra-sound-relay,k8s_container,INFO,2023-03-28T08:11:59Z
gdyp6k6qzyk39528,0x2f403b86883de9a5e69e80700713d891341fb90118e2d545c66187271fd11f95,,0xa971c4ee4ac5d47e0fb9e16be05981bfe51458f14c06b7a020304099c23d2d9952d4254cc50f291c385d15e7cae0cf9d,366595,,,,info,submitNewBlock,,received block from builder,,,0xff540a481885da0916af298748638eb6e5e72ad24fed69ffe93cb434bc690dcd,"18914,1303,131456,7509,159184",0x92d96433dc038c9e16118e4fdf784d9c789318df0cfd7773ef4f6cfad7e82189462ac448f378f7c273a58ab3f468bf0b,,relay/api,6097258,175,,87209531453956398,,gke-midori-olympic-pool-51363abb-d2dh,builder-api,855d777575,relay,projects/ultra-sound-relay/logs/stdout,,2023-03-28T08:12:03.085810529Z,,midori,builder-api,europe-west1-b,default,builder-api-855d777575-l79gt,ultra-sound-relay,k8s_container,INFO,2023-03-28T08:11:59Z
gbbsxlbstzwvbjur,0xa275a56d60d358289c8481a4c29bad87bcb9e6b6b469bc29878b6efbf36f2dfb,,,,,,,info,getHeader,-,bid delivered,,,0xff540a481885da0916af298748638eb6e5e72ad24fed69ffe93cb434bc690dcd,,,0x92d96433dc038c9e16118e4fdf784d9c789318df0cfd7773ef4f6cfad7e82189462ac448f378f7c273a58ab3f468bf0b,relay/api,6097258,,python-httpx/0.23.1,88017817990205028,,gke-midori-olympic-pool-51363abb-8l9o,proposer-api,78c4486fb8,relay,projects/ultra-sound-relay/logs/stdout,,2023-03-28T08:12:03.068348681Z,,midori,proposer-api,europe-west1-b,default,proposer-api-78c4486fb8-7tjwc,ultra-sound-relay,k8s_container,INFO,2023-03-28T08:11:59Z
g8euzxu0aox69yzn,0xa275a56d60d358289c8481a4c29bad87bcb9e6b6b469bc29878b6efbf36f2dfb,,,,,,,info,getHeader,-,bid delivered,,,0xff540a481885da0916af298748638eb6e5e72ad24fed69ffe93cb434bc690dcd,,,0x92d96433dc038c9e16118e4fdf784d9c789318df0cfd7773ef4f6cfad7e82189462ac448f378f7c273a58ab3f468bf0b,relay/api,6097258,,python-requests/2.25.1,88017817990205028,,gke-midori-olympic-pool-51363abb-8l9o,proposer-api,78c4486fb8,relay,projects/ultra-sound-relay/logs/stdout,,2023-03-28T08:12:03.068348681Z,,midori,proposer-api,europe-west1-b,default,proposer-api-78c4486fb8-7tjwc,ultra-sound-relay,k8s_container,INFO,2023-03-28T08:11:59Z
g73kiii568yolhr6,0x90f4f6c16136dcafc469f44da07e76c8d9721728546b01e16ee932913d2aef7b,,0xb5d883565500910f3f10f0a2e3a031139d972117a3b67da191ff93ba00ba26502d9b65385b5bca5e7c587273e40f2319,112187,,,,info,submitNewBlock,,received block from builder,,,0xff540a481885da0916af298748638eb6e5e72ad24fed69ffe93cb434bc690dcd,"9464,1841,125238,7647,144192",0x92d96433dc038c9e16118e4fdf784d9c789318df0cfd7773ef4f6cfad7e82189462ac448f378f7c273a58ab3f468bf0b,,relay/api,6097258,147,,87529043003796181,,gke-midori-olympic-pool-51363abb-2o8m,builder-api,855d777575,relay,projects/ultra-sound-relay/logs/stdout,,2023-03-28T08:12:01.526583314Z,,midori,builder-api,europe-west1-b,default,builder-api-855d777575-qg8hk,ultra-sound-relay,k8s_container,INFO,2023-03-28T08:11:59Z
g6lzq3nwn5zjuxzl,0x48484415c4f367bc037a00784a0576bd48110092fb09c7bff13275d8a07afca5,,0xa0d0dbdf7b5eda08c921dee5da7c78c34c9685db3e39e81eb91da94af29eaa50f1468813c86503bf41b4b51bf772800e,354120,0.042056788,simulation failed: unknown ancestor,,error,submitNewBlock,,block validation failed,3,,0xff540a481885da0916af298748638eb6e5e72ad24fed69ffe93cb434bc690dcd,,0x92d96433dc038c9e16118e4fdf784d9c789318df0cfd7773ef4f6cfad7e82189462ac448f378f7c273a58ab3f468bf0b,,relay/api,6097258,166,,13971349073328501,,gke-midori-olympic-pool-51363abb-2o8m,builder-api,855d777575,relay,projects/ultra-sound-relay/logs/stdout,,2023-03-28T08:12:01.526583314Z,,midori,builder-api,europe-west1-b,default,builder-api-855d777575-qg8hk,ultra-sound-relay,k8s_container,ERROR,2023-03-28T08:11:59Z
fzkme5h1njvolcu3,0xe571ff9189c8771380da62b14251adc4f85e80adcc93f9be88ea61dd74399efd,,0x8b8edce58fafe098763e4fabdeb318d347f9238845f22c507e813186ea7d44adecd3028f9288048f9ad3bc7c7c735fba,360639,0.033565357,simulation failed: unknown ancestor,,error,submitNewBlock,,block validation failed,,,0xff540a481885da0916af298748638eb6e5e72ad24fed69ffe93cb434bc690dcd,,0x92d96433dc038c9e16118e4fdf784d9c789318df0cfd7773ef4f6cfad7e82189462ac448f378f7c273a58ab3f468bf0b,,relay/api,6097258,175,,68290182059369427,,gke-midori-olympic-pool-51363abb-8l9o,builder-api,855d777575,relay,projects/ultra-sound-relay/logs/stdout,,2023-03-28T08:12:03.047582078Z,,midori,builder-api,europe-west1-b,default,builder-api-855d777575-tfd4b,ultra-sound-relay,k8s_container,ERROR,2023-03-28T08:11:59Z
fesdr75g2hs2oe4j,0xe13dc28ab6527b3ecf4e62562cc500e44118be3b7127db54fbfddae1ee6db2a2,,0x80c7311597316f871363f8395b6a8d056071d90d8eb27defd14759e8522786061b13728623452740ba05055f5ba9d3d5,359656,0.041409598,simulation failed: unknown ancestor,,error,submitNewBlock,,block validation failed,4,,0xff540a481885da0916af298748638eb6e5e72ad24fed69ffe93cb434bc690dcd,,0x92d96433dc038c9e16118e4fdf784d9c789318df0cfd7773ef4f6cfad7e82189462ac448f378f7c273a58ab3f468bf0b,,relay/api,6097258,172,,68053723059369427,,gke-midori-olympic-pool-51363abb-2o8m,builder-api,855d777575,relay,projects/ultra-sound-relay/logs/stdout,,2023-03-28T08:12:01.526583314Z,,midori,builder-api,europe-west1-b,default,builder-api-855d777575-qg8hk,ultra-sound-relay,k8s_container,ERROR,2023-03-28T08:11:59Z
favxf8qksvcn4s61,0xe8e38c285d05a2328c8f2ca2f033ee0966fa95e880d4157ff1fb55c70291cf0b,,0x82ba7cadcdfc1b156ba2c48c1c627428ba917858e62c3a97d8f919510da23d0f11cf5db53cb92a5faf5de7d31bf38632,359547,,,,info,submitNewBlock,,received block from builder,,,0xff540a481885da0916af298748638eb6e5e72ad24fed69ffe93cb434bc690dcd,"310854,2356,3,8854,322068",0x92d96433dc038c9e16118e4fdf784d9c789318df0cfd7773ef4f6cfad7e82189462ac448f378f7c273a58ab3f468bf0b,,relay/api,6097258,165,,71513734495430295,,gke-midori-olympic-pool-51363abb-2o8m,builder-api,855d777575,relay,projects/ultra-sound-relay/logs/stdout,,2023-03-28T08:12:01.526583314Z,,midori,builder-api,europe-west1-b,default,builder-api-855d777575-qg8hk,ultra-sound-relay,k8s_container,INFO,2023-03-28T08:11:59Z
fas5g6ltmumfwpvm,0x6ae6e562d62f7fad225bfe471ebed1a55ac733c9430e5c18eccc47fb424054b1,,,,,,,info,getHeader,-,bid delivered,,,0xff540a481885da0916af298748638eb6e5e72ad24fed69ffe93cb434bc690dcd,,,0x92d96433dc038c9e16118e4fdf784d9c789318df0cfd7773ef4f6cfad7e82189462ac448f378f7c273a58ab3f468bf0b,relay/api,6097258,,Go-http-client/1.1,88003844790205028,,gke-midori-olympic-pool-51363abb-d2dh,proposer-api,78c4486fb8,relay,projects/ultra-sound-relay/logs/stdout,,2023-03-28T08:12:03.085473637Z,,midori,proposer-api,europe-west1-b,default,proposer-api-78c4486fb8-xxbhn,ultra-sound-relay,k8s_container,INFO,2023-03-28T08:11:59Z
f5tr4edpgx9uxu3r,0xe3b5a23dae0f2b59c93efe7a6be96a416e71d229a40f8e105f4eab6f5367716d,,,,,,,info,getHeader,-,bid delivered,,,0xff540a481885da0916af298748638eb6e5e72ad24fed69ffe93cb434bc690dcd,,,0x92d96433dc038c9e16118e4fdf784d9c789318df0cfd7773ef4f6cfad7e82189462ac448f378f7c273a58ab3f468bf0b,relay/api,6097258,,python-requests/2.25.1,88053111003796181,,gke-midori-olympic-pool-51363abb-2o8m,proposer-api,78c4486fb8,relay,projects/ultra-sound-relay/logs/stdout,,2023-03-28T08:12:01.522908358Z,,midori,proposer-api,europe-west1-b,default,proposer-api-78c4486fb8-qblzz,ultra-sound-relay,k8s_container,INFO,2023-03-28T08:11:59Z
ei5jajw09dhgq2hu,0x90f4f6c16136dcafc469f44da07e76c8d9721728546b01e16ee932913d2aef7b,,0xb5d883565500910f3f10f0a2e3a031139d972117a3b67da191ff93ba00ba26502d9b65385b5bca5e7c587273e40f2319,112187,0.124846325,,,info,submitNewBlock,,block validation successful,5,,0xff540a481885da0916af298748638eb6e5e72ad24fed69ffe93cb434bc690dcd,,0x92d96433dc038c9e16118e4fdf784d9c789318df0cfd7773ef4f6cfad7e82189462ac448f378f7c273a58ab3f468bf0b,,relay/api,6097258,147,,87529043003796181,,gke-midori-olympic-pool-51363abb-2o8m,builder-api,855d777575,relay,projects/ultra-sound-relay/logs/stdout,,2023-03-28T08:12:01.526583314Z,,midori,builder-api,europe-west1-b,default,builder-api-855d777575-qg8hk,ultra-sound-relay,k8s_container,INFO,2023-03-28T08:11:59Z
edg566dyerc4kglm,0x6da774804243a0cee7b7c540cf2e62ce282d8ad31153d8b0b50192ffcb800457,,0xa31892c0466813868f0cd8d3255dab5f84ae1a6d4a28a85bd85a68c30de311b5ad9b535bc611daa6bcf2365677f7a3fd,49587,,,,info,submitNewBlock,,received block from builder,,,0xff540a481885da0916af298748638eb6e5e72ad24fed69ffe93cb434bc690dcd,"1898,1596,61277,5372,70144",0x92d96433dc038c9e16118e4fdf784d9c789318df0cfd7773ef4f6cfad7e82189462ac448f378f7c273a58ab3f468bf0b,,relay/api,6097258,89,,66137845200041876,,gke-midori-olympic-pool-51363abb-8l9o,builder-api,855d777575,relay,projects/ultra-sound-relay/logs/stdout,,2023-03-28T08:12:03.047582078Z,,midori,builder-api,europe-west1-b,default,builder-api-855d777575-tfd4b,ultra-sound-relay,k8s_container,INFO,2023-03-28T08:11:59Z
ebeqxk0kwcj14jzx,0xa275a56d60d358289c8481a4c29bad87bcb9e6b6b469bc29878b6efbf36f2dfb,,,,,,,info,getHeader,-,bid delivered,,,0xff540a481885da0916af298748638eb6e5e72ad24fed69ffe93cb434bc690dcd,,,0x92d96433dc038c9e16118e4fdf784d9c789318df0cfd7773ef4f6cfad7e82189462ac448f378f7c273a58ab3f468bf0b,relay/api,6097258,,python-httpx/0.23.1,88017817990205028,,gke-midori-olympic-pool-51363abb-8l9o,proposer-api,78c4486fb8,relay,projects/ultra-sound-relay/logs/stdout,,2023-03-28T08:12:03.068348681Z,,midori,proposer-api,europe-west1-b,default,proposer-api-78c4486fb8-7tjwc,ultra-sound-relay,k8s_container,INFO,2023-03-28T08:11:59Z
e58fs1y39zsb43a2,0x188cfa00a52e9d5ead7198c8c3a7a56a0f99c9bbe17426e3cb869ef17506d2bb,,0xb67eaa5efcfa1d17319c344e1e5167811afbfe7922a2cf01c9a361f465597a5dc3a5472bd98843bac88d2541a78eab08,355079,,,,info,submitNewBlock,,received block from builder,,,0xff540a481885da0916af298748638eb6e5e72ad24fed69ffe93cb434bc690dcd,"176021,7458,134787,10894,329161",0x92d96433dc038c9e16118e4fdf784d9c789318df0cfd7773ef4f6cfad7e82189462ac448f378f7c273a58ab3f468bf0b,,relay/api,6097258,167,,15010346364977165,,gke-midori-olympic-pool-51363abb-d2dh,builder-api,855d777575,relay,projects/ultra-sound-relay/logs/stdout,,2023-03-28T08:12:03.085810529Z,,midori,builder-api,europe-west1-b,default,builder-api-855d777575-l79gt,ultra-sound-relay,k8s_container,INFO,2023-03-28T08:11:59Z
